date,tc=0.001_tv=0.1,tc=0.0025_tv=0.1,tc=0.005_tv=0.1,tc=0.001_tv=0.15,tc=0.0025_tv=0.15,tc=0.005_tv=0.15,tc=0.001_tv=inf,tc=0.0025_tv=inf,tc=0.005_tv=inf
2018-05-25,0.0,-0.0012950398210607172,-0.005959984302405186,-5.215252127865888e-05,-0.0025586085532302016,-0.006722526661174455,-0.00029596982356572266,-0.0003735989512565485,-0.0007378100167796386
2018-05-29,-0.0037903439508247816,-0.005097505214559095,-0.00977293930701828,-0.005224843760805453,-0.007723267107804688,-0.011873812370282955,-0.005467399805691109,-0.005549571281887822,-0.005920133362551483
2018-05-30,0.0,-0.0005112910208551202,-0.005273774426928446,0.0,-0.0016171940588977085,-0.005812619475141778,0.0,0.0,0.0
2018-05-31,0.0,-0.0005475328369078936,-0.005401466589033399,0.0,-0.0015624769812956352,-0.005773549492252172,0.0,0.0,0.0
2018-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-07,-0.006255728929894455,-0.006327516129221555,-0.006447161461433315,-0.007983801471114438,-0.007994931885177858,-0.00801348257528356,-0.007983801471114438,-0.007994931885177858,-0.00801348257528356
2018-06-08,-0.007361597796998409,-0.0074773307665054745,-0.007670204913000189,-0.009321650827154748,-0.009344000460452029,-0.009381249289061588,-0.009321650827154637,-0.009344000460451918,-0.009381249289061588
2018-06-11,-0.004638208680762035,-0.004815142130686678,-0.00510998548918884,-0.0060764649462102804,-0.0061066700883744,-0.0061570106496187105,-0.0060764649462102804,-0.006106670088374289,-0.0061570106496187105
2018-06-12,0.0,0.0,0.0,0.0,0.0,-5.31612277504534e-05,0.0,0.0,-5.316122775034238e-05
2018-06-13,-0.0012198517358986694,-0.001264999658176169,-0.0013402461953054834,-0.0013090958274946107,-0.0013148062268099059,-0.0013774143840862285,-0.0013090958274946107,-0.0013148062268099059,-0.0013774143840860065
2018-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-15,-0.0064120583280832255,-0.006483507001745048,-0.006602588124514752,-0.0074233370602601045,-0.00743783840841028,-0.007462007321993758,-0.0074233370602602156,-0.00743783840841028,-0.007462007321993758
2018-06-18,-0.0032267101781914276,-0.0033613648612806912,-0.0035857692042809974,-0.0038476376993057393,-0.0038677292331724678,-0.0039012147633527006,-0.0038476376993057393,-0.0038677292331725788,-0.0039012147633527006
2018-06-19,-0.008502923604592039,-0.008657835563431027,-0.008915989548189396,-0.009778304129608895,-0.009804437589646997,-0.009847992446590625,-0.009778304129608895,-0.009804437589647108,-0.009847992446590625
2018-06-20,-0.0004464685053376938,-0.0006192014333009643,-0.0009070452670786322,-0.0006540655278399754,-0.0006973287363476466,-0.0007694311846797586,-0.0006540655278400864,-0.0006973287363478686,-0.0007694311846797586
2018-06-21,-0.0077242077475631055,-0.00796621918820739,-0.008369473356956147,-0.009318605146240166,-0.00937021625433998,-0.009456230215426076,-0.009318605146240166,-0.009370216254340202,-0.009456230215426076
2018-06-22,-0.011618905524593104,-0.011887733332453299,-0.012335651734057707,-0.013861139091505992,-0.013921486881362632,-0.014022059921897534,-0.013861139091505992,-0.013921486881362855,-0.014022059921897645
2018-06-25,-0.027541280899263443,-0.02822858143332818,-0.029373445346850602,-0.03741480435706235,-0.03769306226265978,-0.038156759327812484,-0.04134854104485797,-0.04141359780357001,-0.041522017571498315
2018-06-26,-0.021336060384739897,-0.02204404062924925,-0.023223315471969097,-0.028201477427611588,-0.028506601729693548,-0.02901504438958158,-0.03035384427119958,-0.030437289803838197,-0.03057635211348675
2018-06-27,-0.028919418314796053,-0.02963506165391061,-0.03082707140266039,-0.03949671739854066,-0.03981788841023293,-0.040353049378514805,-0.0440453036101931,-0.04413699823984418,-0.04428980563051654
2018-06-28,-0.022304606158446316,-0.023046659483526133,-0.024282610364478097,-0.029682574921908733,-0.03003899133042165,-0.030632845852232582,-0.031823467061098065,-0.03192867281521139,-0.032103993269349984
2018-06-29,-0.02561851681647309,-0.02638960064635254,-0.027673832006171795,-0.03461592933406499,-0.03501751350913285,-0.03568657181860213,-0.03770464941281548,-0.03781991234489701,-0.03801198973315001
2018-07-02,-0.021049257632849372,-0.021837218292862115,-0.023149526798780795,-0.027825329184004932,-0.028249453237008226,-0.028956039809451828,-0.029696758039535198,-0.029821698379754458,-0.030029899911679148
2018-07-03,-0.02911270608291594,-0.029919357243162414,-0.03126273439688754,-0.03983678185980055,-0.040293189347467284,-0.041053512429947925,-0.04428048712939814,-0.04441129378091346,-0.04462926855307203
2018-07-05,-0.023551394490845534,-0.024367876075546246,-0.025727612065407635,-0.03158695687685231,-0.03205501710031877,-0.032834742016374596,-0.03424358155923224,-0.03438496643693789,-0.03462056560579596
2018-07-06,-0.016008062940842893,-0.016853783911894293,-0.01826215874536341,-0.020365074915411285,-0.020872685718696382,-0.02171825060853738,-0.020138029997652462,-0.020290537093857863,-0.020544666782874255
2018-07-09,-0.00875033957316429,-0.009610376932328357,-0.011042572995506594,-0.009526694508306899,-0.01005198961150644,-0.010926995529342065,-0.006392669244462135,-0.006558630902725904,-0.006835176350317496
2018-07-10,-0.009496001275663968,-0.010391973910871877,-0.01188392193291088,-0.010644311049434307,-0.011223862310613675,-0.01218916642558665,-0.007712155422760825,-0.00788726172773846,-0.008179041377415097
2018-07-11,-0.013417164894838018,-0.014326734927898155,-0.01584128165776011,-0.016519237660935215,-0.017121042353485882,-0.018123372277500382,-0.014683959934773672,-0.014862804161176468,-0.015160810234509436
2018-07-12,-0.005253122273941591,-0.006189517931522115,-0.0077486833459533555,-0.004311678536345176,-0.004949819429594715,-0.006012622773658882,0.0,-1.3420145107079229e-05,-0.00033827874398784097
2018-07-13,-0.005249782133513459,-0.00622645706402758,-0.007852586092993219,-0.004306663583962811,-0.0050052972462399925,-0.0061687495793633085,0.0,0.0,-0.00031658631515829594
2018-07-16,-0.0027747718209523153,-0.003796384920718765,-0.00549722127716612,-0.0005906282946261943,-0.001355709882364775,-0.002629706196345838,0.0,0.0,0.0
2018-07-17,0.0,-9.59808950500296e-05,-0.0018706016708861517,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-18,-0.002081538727693455,-0.002211653143468273,-0.004039639666686745,-0.003122308091540127,-0.003173812998039538,-0.00325965450887189,-0.003159997111252255,-0.003171190278164593,-0.0031898455563519335
2018-07-19,-0.007309289670806907,-0.007443263789102761,-0.009269220812991197,-0.010955756158126717,-0.011013661761852589,-0.011110169538601777,-0.01117767740370823,-0.011194990491383727,-0.011223845327598125
2018-07-20,-0.006616045085085842,-0.006799866714495617,-0.008709778064767248,-0.009921548289070548,-0.010013748362072361,-0.010167404677628888,-0.010130266325737991,-0.010161672851999648,-0.010214015656908826
2018-07-23,-0.006091522473537281,-0.006327703130450502,-0.00832545822474895,-0.009156634687793708,-0.009263366213246638,-0.00944123562312027,-0.009365513975586937,-0.009411402825838633,-0.009487880797526604
2018-07-24,0.0,-0.00013045490012841832,-0.0021683363480263784,-0.0006659272441216224,-0.0007828345957124894,-0.000977659140875109,-0.0008765964545057736,-0.0009321383757138202,-0.001024702863066107
2018-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-26,-0.015577717017717374,-0.01594619065409275,-0.016560313381385083,-0.023366575526576172,-0.023919285981139127,-0.02484047007207757,-0.03643342701341745,-0.03644620049886893,-0.03646748964128799
2018-07-27,-0.01949827344965871,-0.019908639640210835,-0.020592511131436342,-0.029200880357174497,-0.029814802057954615,-0.030837842533274484,-0.04522441219501949,-0.04529966230856863,-0.04542507547659469
2018-07-30,-0.02591687242409646,-0.026330952179737688,-0.027021001510145304,-0.03873350543828602,-0.03935090167236066,-0.04037970790926981,-0.05947186635037527,-0.059558808080671155,-0.05970370284266524
2018-07-31,-0.024649515993529825,-0.025092198307287705,-0.025829865421494458,-0.03685748391781851,-0.03751761787852492,-0.038617534681864574,-0.05677065379273294,-0.05687437414178986,-0.05704722645405125
2018-08-01,-0.017472083644346048,-0.017941327926051298,-0.018723216958419497,-0.026226089821299037,-0.026928021487731546,-0.02809749258079497,-0.04103545172335976,-0.04114974112898817,-0.041340203966542366
2018-08-02,-0.010002113231863397,-0.010495580869630539,-0.01131779690243373,-0.015120966735642116,-0.015861603524547574,-0.017095480031497634,-0.02413159658805808,-0.024277662032540004,-0.024521068826460102
2018-08-03,-0.010168142917639011,-0.01069392042631756,-0.011569914505909717,-0.01536872356210428,-0.01615749948443712,-0.017471446440992633,-0.024459771863440394,-0.024627088913041995,-0.024905900890813792
2018-08-06,-0.005814083147232418,-0.006364785764371161,-0.007282266970967677,-0.008871948278382003,-0.00969965985499699,-0.011078374954446857,-0.01527791083415142,-0.015456342162976866,-0.015753670199332603
2018-08-07,-0.005254621575041418,-0.005841338816856112,-0.006818756281969041,-0.008035337064132286,-0.008917124650811514,-0.010385767587005157,-0.014116405159422807,-0.014311992203216883,-0.014637899383632802
2018-08-08,-0.004025241024991355,-0.004650323542603418,-0.005691583901041852,-0.006196421162535826,-0.007136128987825785,-0.008701081376501385,-0.01172405520676667,-0.011933010798674037,-0.012281187351130263
2018-08-09,-0.003652897438235936,-0.004317448798645596,-0.005424380905405868,-0.0056391233207883085,-0.006638063863580457,-0.008301490007759704,-0.011004446740792262,-0.011224253182588573,-0.011590504371195354
2018-08-10,-0.006565369965253365,-0.007254771440009411,-0.008403042884145506,-0.009999123055553727,-0.01103377889729551,-0.012756557962435244,-0.016127037556005863,-0.016356645482532794,-0.016739222154059985
2018-08-13,-0.007422580940788737,-0.008151902354275431,-0.009366582695153891,-0.011280495163767057,-0.012374352709072611,-0.014195522179803022,-0.017528897307781177,-0.01776675409437034,-0.018163070118276337
