date,tc=0_tv=0.1,tc=0.001_tv=0.1,tc=0.0025_tv=0.1,tc=0.005_tv=0.1,tc=0_tv=0.15,tc=0.001_tv=0.15,tc=0.0025_tv=0.15,tc=0.005_tv=0.15,tc=0_tv=0.2,tc=0.001_tv=0.2,tc=0.0025_tv=0.2,tc=0.005_tv=0.2,tc=0_tv=0.25,tc=0.001_tv=0.25,tc=0.0025_tv=0.25,tc=0.005_tv=0.25,tc=0_tv=inf,tc=0.001_tv=inf,tc=0.0025_tv=inf,tc=0.005_tv=inf
2017-02-06,0.0,0.0,-8.364447091879779e-05,-0.0002840489572744076,-0.0001567950095505699,-0.00019744292092216398,-0.00025841293167150337,-0.00036002466619233786,-0.0001567950095505699,-0.000197442920922275,-0.0002584129316716144,-0.0003600246661924489,-0.00015679500955079195,-0.00019744292092205296,-0.0002584129316716144,-0.0003600246661924489,-0.00015679500955068093,-0.00019744292092205296,-0.0002584129316717254,-0.0003600246661924489
2017-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-16,-0.0013828138998061013,-0.0013892852670246425,-0.0013989923178522323,-0.0014151707358983634,-0.0013828138998061013,-0.0013892852670245315,-0.0013989923178523433,-0.0014151707358983634,-0.0013828138998061013,-0.0013892852670246425,-0.0013989923178522323,-0.0014151707358982524,-0.0013828138998061013,-0.0013892852670245315,-0.0013989923178522323,-0.0014151707358982524,-0.0013828138998061013,-0.0013892852670246425,-0.0013989923178522323,-0.0014151707358983634
2017-02-17,-0.0007963604448268935,-0.0008060050025079368,-0.0008204717620086122,-0.0008445828224546981,-0.0007963604448271155,-0.0008060050025079368,-0.0008204717620087232,-0.0008445828224548091,-0.0007963604448270045,-0.0008060050025078258,-0.0008204717620087232,-0.0008445828224546981,-0.0007963604448270045,-0.0008060050025078258,-0.0008204717620086122,-0.0008445828224546981,-0.0007963604448270045,-0.0008060050025079368,-0.0008204717620086122,-0.0008445828224548091
2017-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-23,-0.006616045187541997,-0.0066229046803445435,-0.006633193919548641,-0.0066503426515553965,-0.006616045187541886,-0.0066229046803446545,-0.00663319391954853,-0.0066503426515553965,-0.006616045187541886,-0.0066229046803444325,-0.006633193919548752,-0.0066503426515553965,-0.006616045187541886,-0.0066229046803445435,-0.006633193919548641,-0.0066503426515552855,-0.006616045187541775,-0.0066229046803444325,-0.006633193919548641,-0.0066503426515553965
2017-02-24,-0.008312794670890411,-0.008324492035642672,-0.008342037957193016,-0.008371280824902017,-0.008312794670890411,-0.008324492035642894,-0.008342037957192905,-0.008371280824901906,-0.0083127946708903,-0.008324492035642672,-0.008342037957193016,-0.008371280824902017,-0.008312794670890411,-0.008324492035642672,-0.008342037957193016,-0.008371280824902017,-0.008312794670890411,-0.008324492035642561,-0.008342037957193016,-0.008371280824901906
2017-02-27,-0.00422113832932125,-0.004238016860643068,-0.0042633343044857774,-0.004305529102525241,-0.00422113832932125,-0.004238016860643401,-0.004263334304485666,-0.004305529102525241,-0.004221138329321139,-0.004238016860643179,-0.0042633343044857774,-0.004305529102525352,-0.00422113832932125,-0.00423801686064329,-0.004263334304485666,-0.004305529102525352,-0.00422113832932125,-0.004238016860643179,-0.004263334304485666,-0.004305529102525241
2017-02-28,-0.006704286364306311,-0.006725649498061093,-0.0067576935587038145,-0.006811098619832534,-0.006704286364306311,-0.006725649498061537,-0.0067576935587035925,-0.006811098619832534,-0.006704286364306311,-0.006725649498061315,-0.0067576935587035925,-0.006811098619832645,-0.006704286364306422,-0.006725649498061315,-0.0067576935587035925,-0.006811098619832645,-0.006704286364306422,-0.006725649498061315,-0.0067576935587035925,-0.006811098619832423
2017-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-02,-0.006337891822989161,-0.006390727618496017,-0.0064699813117564675,-0.006602070800523885,-0.0072894219412796835,-0.007296407593736065,-0.007306886072420693,-0.0073243502035617025,-0.0072894219412797945,-0.007296407593736065,-0.007306886072420693,-0.0073243502035614805,-0.0072894219412796835,-0.007296407593736065,-0.007306886072420693,-0.0073243502035617025,-0.0072894219412797945,-0.007296407593735954,-0.007306886072420693,-0.0073243502035614805
2017-03-03,-0.003544491601580546,-0.0036416472753978413,-0.0037873719779780712,-0.004030222993888999,-0.004234817793111634,-0.004248251451487217,-0.0042684017694628595,-0.004301985180521939,-0.004234817793111745,-0.004248251451487217,-0.0042684017694628595,-0.004301985180521828,-0.004234817793111745,-0.004248251451487106,-0.0042684017694627485,-0.00430198518052205,-0.004234817793111745,-0.004248251451487106,-0.0042684017694629706,-0.004301985180521717
2017-03-06,-0.006578416225902162,-0.006691390357996374,-0.006860836882735644,-0.0071432086301267406,-0.0074973339344833745,-0.0075151119024655655,-0.007541778463398541,-0.007586221688855588,-0.0074973339344834855,-0.0075151119024656765,-0.007541778463398652,-0.007586221688855588,-0.0074973339344834855,-0.0075151119024654545,-0.007541778463398541,-0.007586221688855921,-0.0074973339344833745,-0.0075151119024655655,-0.007541778463398652,-0.007586221688855477
2017-03-07,-0.0070417824738163715,-0.007196306952339748,-0.007428061261117946,-0.007814232028488854,-0.00797403355447901,-0.007996866920357282,-0.008031116238171432,-0.008088196485222965,-0.00797403355447901,-0.007996866920357393,-0.008031116238171543,-0.008088196485222965,-0.00797403355447912,-0.00799686692035717,-0.008031116238171432,-0.008088196485223187,-0.007974033554478899,-0.00799686692035717,-0.008031116238171543,-0.008088196485222854
2017-03-08,-0.006674951181138478,-0.0068581942995546985,-0.007133009829734194,-0.007590904676083365,-0.00760754666588892,-0.007632742266406423,-0.007670534732744705,-0.007733519684866796,-0.007607546665888698,-0.007632742266406423,-0.007670534732744927,-0.007733519684866796,-0.00760754666588892,-0.007632742266406423,-0.007670534732744816,-0.0077335196848670185,-0.007607546665888587,-0.007632742266406312,-0.007670534732744927,-0.007733519684866685
2017-03-09,-0.006061649683453241,-0.006249357536183275,-0.006530867127128137,-0.006999910635755668,-0.006994820973885929,-0.007024380332786961,-0.0070687180221405965,-0.007142610573849684,-0.006994820973885818,-0.007024380332787072,-0.0070687180221407075,-0.007142610573849684,-0.00699482097388604,-0.007024380332786961,-0.0070687180221407075,-0.007142610573850017,-0.006994820973885707,-0.00702438033278685,-0.007068718022140819,-0.007142610573849573
2017-03-10,-0.003917210844322616,-0.004108782981537051,-0.004396086436735058,-0.0048747795549989315,-0.00485239546763272,-0.004885475205064216,-0.0049350930734480825,-0.005017784886895971,-0.004852395467632498,-0.004885475205064216,-0.0049350930734480825,-0.005017784886895971,-0.004852395467632831,-0.004885475205064105,-0.0049350930734481935,-0.005017784886896304,-0.004852395467632609,-0.004885475205063994,-0.0049350930734483045,-0.00501778488689586
2017-03-13,0.0,-0.00011626614984727723,-0.00040779900631948696,-0.0008935365955446972,-0.0008608089738947333,-0.0008960721238748803,-0.0009489648484806157,-0.0010371140554102931,-0.0008608089738946223,-0.0008960721238748803,-0.0009489648484806157,-0.0010371140554102931,-0.0008608089738948443,-0.0008960721238747693,-0.0009489648484807267,-0.0010371140554107372,-0.0008608089738945113,-0.0008960721238746583,-0.0009489648484807267,-0.0010371140554102931
2017-03-14,-0.001977718251141569,-0.0020985205588617273,-0.002396622520731584,-0.002893299655954862,-0.0028368247874178687,-0.002876780579317062,-0.0029367116404541704,-0.003036589738137252,-0.0028368247874177577,-0.002876780579317173,-0.0029367116404541704,-0.003036589738137252,-0.0028368247874179797,-0.002876780579316951,-0.0029367116404542815,-0.003036589738137696,-0.0028368247874176467,-0.002876780579316951,-0.0029367116404542815,-0.003036589738137252
2017-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-17,-0.003895470364371878,-0.003899763240015841,-0.003906202553481841,-0.003916934742591804,-0.003895470364371878,-0.003899763240015841,-0.00390620255348173,-0.003916934742591804,-0.003895470364371767,-0.00389976324001573,-0.003906202553481841,-0.003916934742591693,-0.003895470364371878,-0.003899763240015841,-0.0039062025534819522,-0.003916934742591804,-0.003895470364371878,-0.003899763240015841,-0.003906202553481841,-0.003916934742591804
2017-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-21,-0.015537904560247728,-0.01571087697671958,-0.01597033560142702,-0.016402766642606204,-0.01878764973467839,-0.018796394253403514,-0.01880951103149131,-0.01883137232830412,-0.01878764973467828,-0.018796394253403514,-0.0188095110314912,-0.01883137232830423,-0.01878764973467839,-0.018796394253403514,-0.01880951103149131,-0.01883137232830423,-0.018787649734678502,-0.018796394253403514,-0.01880951103149131,-0.01883137232830423
2017-03-22,-0.009876576903459555,-0.010061802054772251,-0.010339632362701967,-0.01080266309181388,-0.012005706278746864,-0.012024278342241734,-0.012052136111066147,-0.012098564855325789,-0.012005706278746753,-0.012024278342241623,-0.012052136111066036,-0.0120985648553259,-0.012005706278746975,-0.012024278342241623,-0.012052136111066258,-0.01209856485532601,-0.012005706278747086,-0.012024278342241623,-0.012052136111066147,-0.012098564855326122
2017-03-23,-0.008962687821794213,-0.009189927215116356,-0.009530749520483384,-0.010098688607967587,-0.01096264437795813,-0.010985037183101176,-0.011018625796103909,-0.011074605231892853,-0.010962644377957909,-0.010985037183101176,-0.011018625796103909,-0.011074605231892853,-0.01096264437795813,-0.010985037183101176,-0.011018625796104131,-0.011074605231892853,-0.010962644377958242,-0.010985037183101065,-0.01101862579610402,-0.011074605231892964
2017-03-24,-0.008665949970467102,-0.00893772993741826,-0.009345324847671588,-0.010024449617162201,-0.010640451851808175,-0.010668240503021509,-0.010709922427425411,-0.01077938949504742,-0.010640451851807953,-0.010668240503021731,-0.0107099224274253,-0.010779389495047531,-0.010640451851808064,-0.01066824050302162,-0.010709922427425522,-0.010779389495047531,-0.010640451851808286,-0.01066824050302162,-0.0107099224274253,-0.010779389495047642
2017-03-27,-0.007436859785438843,-0.007754874644890997,-0.008231774609669062,-0.009026281758460208,-0.009369910875318799,-0.009401350577355583,-0.00944850869584224,-0.0095271017345806,-0.009369910875318799,-0.009401350577355916,-0.00944850869584224,-0.009527101734580823,-0.00936991087531891,-0.009401350577355805,-0.009448508695842461,-0.009527101734580712,-0.00936991087531902,-0.009401350577355583,-0.009448508695842128,-0.009527101734580823
2017-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-31,-0.0010919870664356512,-0.001129309260897382,-0.0011852925525900337,-0.0012785980387446383,-0.0011107350690491291,-0.0011156724368959203,-0.0011230784886664402,-0.0011354219082839734,-0.001110735069049018,-0.0011156724368959203,-0.0011230784886665512,-0.0011354219082839734,-0.001110735069049018,-0.0011156724368959203,-0.0011230784886664402,-0.0011354219082838624,-0.001110735069049018,-0.0011156724368959203,-0.0011230784886663292,-0.0011354219082839734
2017-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-05,-0.003471467145677476,-0.003481031120842415,-0.0034953770835894904,-0.003519287021501394,-0.003471467145677587,-0.003481031120842304,-0.0034953770835893794,-0.003519287021501394,-0.003471467145677476,-0.003481031120842304,-0.0034953770835894904,-0.003519287021501505,-0.003471467145677476,-0.003481031120842304,-0.0034953770835896014,-0.003519287021501283,-0.003471467145677476,-0.003481031120842304,-0.0034953770835896014,-0.003519287021501283
2017-04-06,-0.00573534957677313,-0.005749437140979419,-0.005770568323702263,-0.005805786525341805,-0.00573534957677313,-0.005749437140979308,-0.005770568323702041,-0.005805786525342138,-0.005735349576772908,-0.005749437140979308,-0.005770568323702263,-0.005805786525342027,-0.005735349576772908,-0.00574943714097953,-0.005770568323702263,-0.005805786525341916,-0.005735349576773019,-0.005749437140979419,-0.005770568323702263,-0.005805786525341916
2017-04-07,-0.006726477826113797,-0.006745408787699025,-0.006773804808560713,-0.006821130385964103,-0.006726477826113797,-0.006745408787698914,-0.006773804808560602,-0.006821130385964325,-0.006726477826113575,-0.006745408787699025,-0.006773804808560824,-0.006821130385964325,-0.006726477826113575,-0.006745408787699136,-0.006773804808560824,-0.006821130385964214,-0.006726477826113797,-0.006745408787699025,-0.006773804808560824,-0.006821130385964103
2017-04-10,-0.0016169994822291534,-0.0016399973940857127,-0.0016744935544731332,-0.0017319852687561754,-0.0016169994822290423,-0.0016399973940857127,-0.0016744935544730222,-0.0017319852687565085,-0.0016169994822287093,-0.0016399973940858237,-0.0016744935544733552,-0.0017319852687565085,-0.0016169994822289313,-0.0016399973940858237,-0.0016744935544732442,-0.0017319852687562864,-0.0016169994822289313,-0.0016399973940859347,-0.0016744935544733552,-0.0017319852687561754
2017-04-11,-0.008403224646027163,-0.008434609153855632,-0.008481684475054041,-0.00856013950237866,-0.008403224646027052,-0.00843460915385541,-0.008481684475054041,-0.008560139502378994,-0.008403224646026719,-0.008434609153855632,-0.008481684475054152,-0.008560139502378772,-0.00840322464602683,-0.008434609153855632,-0.008481684475054152,-0.00856013950237866,-0.008403224646026941,-0.008434609153855743,-0.008481684475054152,-0.00856013950237855
2017-04-12,-0.012025209845385909,-0.012059846712456745,-0.012111800178153387,-0.012198384394733308,-0.012025209845385798,-0.012059846712456523,-0.012111800178153387,-0.012198384394733641,-0.012025209845385576,-0.012059846712456634,-0.012111800178153387,-0.01219838439473353,-0.012025209845385576,-0.012059846712456634,-0.012111800178153498,-0.01219838439473342,-0.012025209845385687,-0.012059846712456856,-0.012111800178153387,-0.012198384394733197
2017-04-13,-0.018295661709624933,-0.018335013392591915,-0.01839403844502452,-0.01849240694066323,-0.018295661709624822,-0.018335013392591692,-0.018394038445024408,-0.018492406940663564,-0.0182956617096246,-0.018335013392591804,-0.01839403844502452,-0.018492406940663453,-0.0182956617096246,-0.018335013392591804,-0.01839403844502463,-0.01849240694066323,-0.01829566170962471,-0.018335013392592026,-0.01839403844502452,-0.01849240694066323
2017-04-14,-0.01534942914929982,-0.015393474853053535,-0.015459540241400727,-0.015569640776343707,-0.01534942914929982,-0.015393474853053202,-0.015459540241400505,-0.01556964077634404,-0.015349429149299598,-0.015393474853053313,-0.015459540241400616,-0.015569640776343818,-0.01534942914929971,-0.015393474853053535,-0.015459540241400727,-0.015569640776343818,-0.015349429149299598,-0.015393474853053757,-0.015459540241400727,-0.015569640776343596
2017-04-17,-0.003314293215807007,-0.0033646484982701175,-0.003440177247871823,-0.003566047366999059,-0.003243333978088847,-0.0032879246085190106,-0.003354807347371036,-0.003466270027800533,-0.003243333978088514,-0.0032879246085191216,-0.003354807347371036,-0.003466270027800422,-0.003243333978088625,-0.0032879246085192326,-0.003354807347371147,-0.003466270027800311,-0.003243333978088625,-0.0032879246085195657,-0.003354807347371147,-0.003466270027800311
2017-04-18,-0.0066058020901124115,-0.006663243052003387,-0.0067493989605773574,-0.0068929773846081455,-0.006535077192025063,-0.00658582641447647,-0.00666194599409109,-0.006788800616675861,-0.006535077192024841,-0.006585826414476692,-0.006661945994091201,-0.006788800616675861,-0.006535077192024841,-0.006585826414476803,-0.006661945994091201,-0.006788800616675639,-0.006535077192024952,-0.006585826414477025,-0.006661945994091312,-0.006788800616675528
2017-04-19,-0.008266587995499952,-0.00832682665132356,-0.008417178482589494,-0.008567748462766533,-0.008195981337396407,-0.008249539666754235,-0.008329872359474244,-0.008463747378052555,-0.008195981337396185,-0.008249539666754568,-0.008329872359474355,-0.008463747378052555,-0.008195981337396296,-0.00824953966675468,-0.008329872359474466,-0.008463747378052444,-0.008195981337396296,-0.008249539666755012,-0.008329872359474577,-0.008463747378052333
2017-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-21,-0.0023056467882084375,-0.0023199367971359353,-0.002341371810526849,-0.0023770968328455933,-0.0023056467882083265,-0.002310464850407312,-0.002317691943705791,-0.002329737099203366,-0.0023056467882083265,-0.002310464850407312,-0.002317691943705791,-0.002329737099203255,-0.0023056467882082154,-0.002310464850407312,-0.002317691943705791,-0.002329737099203255,-0.0023056467882082154,-0.0023104648504074232,-0.002317691943705791,-0.002329737099203366
2017-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-26,-0.002608539757143591,-0.0026262984244889154,-0.002652936425507013,-0.0026973330938701023,-0.0027587606715572255,-0.00276747789789622,-0.002780553737404712,-0.002802346803251976,-0.0027587606715571145,-0.002767477897895998,-0.0027805537374046008,-0.002802346803251976,-0.0027587606715571145,-0.002767477897896109,-0.002780553737404712,-0.002802346803251976,-0.0027587606715572255,-0.002767477897896109,-0.0027805537374046008,-0.002802346803251865
2017-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-03,-0.004160190524587493,-0.004172928616041904,-0.0041920357532236885,-0.004223880981859773,-0.004532089193948763,-0.00453777013700285,-0.004546291551583925,-0.004560493909219199,-0.004532089193948763,-0.004537770137002739,-0.004546291551583925,-0.004560493909219199,-0.004532089193948874,-0.00453777013700285,-0.004546291551584036,-0.004560493909219199,-0.004532089193948652,-0.00453777013700285,-0.004546291551583925,-0.004560493909219199
2017-05-04,-0.007725240209506601,-0.007746333505531111,-0.007777973046597664,-0.007830704540455313,-0.00838622015172319,-0.00839731640393826,-0.008413960665899056,-0.008441700792202411,-0.00838622015172319,-0.008397316403938149,-0.008413960665899167,-0.0084417007922023,-0.00838622015172319,-0.008397316403938149,-0.008413960665899167,-0.0084417007922023,-0.008386220151723078,-0.00839731640393826,-0.008413960665899056,-0.008441700792202411
2017-05-05,-0.003166757625404082,-0.003227291342929095,-0.0033180883780734582,-0.0034694073271439585,-0.00366114441935117,-0.0036762114867131546,-0.003698811806431279,-0.003736478255767728,-0.003661144419351059,-0.0036762114867130435,-0.003698811806431279,-0.003736478255767728,-0.00366114441935117,-0.0036762114867130435,-0.003698811806431279,-0.003736478255767728,-0.003661144419350948,-0.0036762114867130435,-0.003698811806431168,-0.003736478255767839
2017-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-10,-0.00046424889681528914,-0.000495045702978314,-0.0005412409122230732,-0.0006182329276307463,-0.00047977026207268736,-0.0004862559616088946,-0.0004959845109128169,-0.0005121987597533906,-0.00047977026207257634,-0.0004862559616087836,-0.000495984510913039,-0.0005121987597532796,-0.00047977026207268736,-0.0004862559616087836,-0.0004959845109129279,-0.0005121987597533906,-0.00047977026207268736,-0.0004862559616087836,-0.0004959845109129279,-0.0005121987597532796
2017-05-11,-0.0002556096593545609,-0.00031874854016678,-0.00041345312515606025,-0.0005712841368590293,-0.00027113426448188704,-0.000282683891899449,-0.0003000082098369994,-0.00032888174456369157,-0.00027113426448188704,-0.00028268389189922694,-0.0003000082098371104,-0.00032888174456369157,-0.00027113426448188704,-0.000282683891899449,-0.0003000082098369994,-0.00032888174456369157,-0.00027113426448188704,-0.00028268389189922694,-0.0003000082098369994,-0.0003288817445634695
2017-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-15,-0.00023506610143875228,-0.00024232974851368105,-0.00025322521912618523,-0.0002713843368137292,-0.0002350661014388633,-0.00024232974851368105,-0.00025322521912629625,-0.0002713843368136182,-0.0002350661014388633,-0.00024232974851379208,-0.00025322521912618523,-0.0002713843368138402,-0.00023506610143875228,-0.00024232974851357003,-0.00025322521912618523,-0.0002713843368138402,-0.00023506610143875228,-0.00024232974851379208,-0.00025322521912618523,-0.0002713843368137292
2017-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-17,-0.016937323838348783,-0.017393946461822463,-0.018078880397033092,-0.01922043695571729,-0.025405985757523175,-0.025590919692733638,-0.025868320595549554,-0.026330655433575934,-0.03117046194787476,-0.031177595748192677,-0.031188296448669273,-0.031206130949463895,-0.03117046194787454,-0.031177595748192566,-0.031188296448669273,-0.031206130949463784,-0.03117046194787454,-0.031177595748192566,-0.031188296448669273,-0.031206130949463895
2017-05-18,-0.010443165414859013,-0.01090786580195413,-0.011604907562553057,-0.01276662031010145,-0.015748664692622816,-0.015942959758296515,-0.016234396998579426,-0.016720111443776497,-0.019335434078497693,-0.019351052983954453,-0.01937448111024931,-0.019413527369034678,-0.019335434078497693,-0.019351052983954342,-0.01937448111024931,-0.019413527369034567,-0.019335434078497582,-0.019351052983954453,-0.01937448111024931,-0.019413527369034678
2017-05-19,-0.007331422541272392,-0.00782065216124217,-0.008554447101803198,-0.00977730670043131,-0.011106075750657363,-0.011335713052706198,-0.01168013813353208,-0.012254097611415049,-0.01386837229347071,-0.013889976713438945,-0.013922382757917351,-0.013976391270804411,-0.01386837229347071,-0.013889976713438834,-0.013922382757917351,-0.013976391270804411,-0.013868372293470599,-0.013889976713438834,-0.013922382757917351,-0.013976391270804411
2017-05-22,-0.003824324721016459,-0.004338997244135778,-0.0051109125177969394,-0.006397188629708062,-0.0058654327934516415,-0.00613173271863332,-0.006531120699671655,-0.007196602267380503,-0.00794286274257594,-0.007969297348087268,-0.008008948281197137,-0.00807503056935377,-0.00794286274257594,-0.007969297348087045,-0.008008948281197137,-0.008075030569353658,-0.00794286274257583,-0.007969297348087045,-0.008008948281197137,-0.00807503056935377
2017-05-23,-0.004448270431480106,-0.004990509753453276,-0.005803721229251657,-0.007158680389918182,-0.006799433714511527,-0.00710724186324474,-0.007568850286012174,-0.008337920908336294,-0.008951610825385314,-0.00898315544664352,-0.009030470891068454,-0.00910932599866865,-0.008951610825385203,-0.00898315544664341,-0.009030470891068454,-0.009109325998668427,-0.008951610825385203,-0.00898315544664341,-0.009030470891068454,-0.00910932599866865
2017-05-24,-0.0025683973569963214,-0.003142564538496928,-0.004003604381287995,-0.005438108421991217,-0.003986283558670811,-0.0043412208764865845,-0.004873468994825436,-0.005760128352908844,-0.006059256730202023,-0.0060969112689471805,-0.006153390866965092,-0.006247517636974509,-0.006059256730202023,-0.0060969112689469585,-0.006153390866964981,-0.006247517636974176,-0.006059256730201912,-0.0060969112689469585,-0.006153390866965092,-0.006247517636974398
2017-05-25,0.0,0.0,0.0,-0.0006758878637382892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-26,0.0,0.0,0.0,-0.00021129117455176427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-30,-0.00018892402381043283,-0.00022245367954121242,-0.0002727481631372708,-0.000567788136435321,-0.0002566156275473075,-0.000259608350028917,-0.0002640974337513313,-0.00027157923995579925,-0.0002566156275474185,-0.00025960835002902805,-0.00026409743375155337,-0.0002715792399556882,-0.0002566156275473075,-0.00025960835002902805,-0.00026409743375144235,-0.00027157923995579925,-0.0002566156275474185,-0.000259608350028917,-0.00026409743375144235,-0.0002715792399556882
2017-05-31,-0.004530110424785905,-0.004572275875988185,-0.00463552294840841,-0.0049512212482583084,-0.006088366310422977,-0.006094920945935889,-0.006104752859024898,-0.0061211392736915116,-0.006088366310422977,-0.006094920945936,-0.00610475285902512,-0.0061211392736915116,-0.006088366310422977,-0.006094920945936,-0.006104752859025009,-0.0061211392736914005,-0.006088366310422977,-0.006094920945936,-0.006104752859025009,-0.0061211392736912895
2017-06-01,-0.0012314927928512853,-0.001306697079973329,-0.0014194971767882425,-0.0018184319764366075,-0.001851026664503097,-0.0018620795365269505,-0.0018786586936587746,-0.0019062902198017095,-0.001851026664502986,-0.0018620795365271725,-0.0018786586936589966,-0.0019062902198015985,-0.001851026664502986,-0.0018620795365271725,-0.0018786586936588856,-0.0019062902198017095,-0.001851026664502986,-0.0018620795365271725,-0.0018786586936588856,-0.0019062902198015985
2017-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
